city,stateAbbr,per_dem,per_gop
Sigel,IL,0.193672839506,0.790454144621
Huron,CA,0.494118211169,0.455315187162
Lewisville,OH,0.192063492063,0.764902998236
Casper,WY,0.202289723941,0.72394054104
Houghton,IA,0.173954880787,0.806372286967
Garden City,AL,0.100059016042,0.878105048554
Lewisport,KY,0.256842271792,0.701629489005
Laurel,DE,0.570691024623,0.408061953932
Cerritos,CA,0.714071865319,0.233886938213
Glen Echo,MD,0.46879025647,0.455673966507
Spring Valley,OH,0.307587077765,0.625381458487
Talladega,AL,0.364501174062,0.620025287495
Pateros,WA,0.365372257413,0.578812081153
Rudd,IA,0.288509784245,0.663447064727
Quasqueton,IA,0.186659436009,0.790889370933
Lepanto,AR,0.355479840999,0.596062843082
Pahokee,FL,0.565111413726,0.411971364885
Lizton,IN,0.300233862181,0.642137712934
Ingram,TX,0.202035513209,0.764746643569
Wetumpka,AL,0.212935790586,0.682709238173
Newsoms,VA,0.405207394049,0.567515779982
Cortland,NE,0.297341181246,0.642683174345
Wakefield,NE,0.202623906706,0.743804664723
Canadian,TX,0.1072910492,0.86544161233
Black Hawk,CO,0.457190822608,0.437604924454
Smithland,KY,0.334087938016,0.612537065969
Lookeba,OK,0.258997429306,0.693337617823
Middleton,WI,0.713768627206,0.233879939225
Gordo,AL,0.211311411676,0.738597532279
Braxton,MS,0.339085494043,0.647599859846
Kim,CO,0.39055729867,0.546242342746
Mulvane,KS,0.255388294879,0.704909960608
Millry,AL,0.273509430003,0.678448705506
Gordon,NE,0.206245154014,0.72362021569
Arthur,IA,0.22061281337,0.739554317549
Boston,IN,0.221087533156,0.734549071618
Canajoharie,NY,0.46879025647,0.455673966507
Diggins,MO,0.187478849408,0.772927241963
Woodward,IA,0.611264385885,0.348851460536
San Perlita,TX,0.67217630854,0.303227075954
Pace,MS,0.655443846933,0.331306990881
Ruby,AK,0.37715947248,0.528870018006
Merryville,LA,0.158708051466,0.811646106911
Black Creek,NC,0.248766554142,0.726616463256
Prairie Farm,WI,0.350048858488,0.603846495514
Elmhurst,IL,0.538831130776,0.398022420319
Alpha,MN,0.218698381236,0.739924017179
Grover Hill,OH,0.233883736711,0.719181180728
Coats,KS,0.202049395691,0.741986337362
Alpha,MI,0.366120218579,0.601092896175
Westhampton Beach,NY,0.442614907626,0.524840184108
Delaware,OH,0.593925542074,0.374111757106
Andrews,SC,0.419873726958,0.549953996002
Alpena,MI,0.332039760349,0.61887254902
Hugo,MN,0.273509430003,0.678448705506
Schenectady,NY,0.500900550066,0.442454039494
Veedersburg,IN,0.197484613326,0.757425742574
Footville,WI,0.524179470437,0.419532801194
Chevy Chase,MD,0.46879025647,0.455673966507
North Las Vegas,NV,0.311854148214,0.638101564807
New Richland,MN,0.296273097401,0.622925148763
Washington,IN,0.273509430003,0.678448705506
Washington,IL,0.156528791565,0.819680994863
Anderson,AL,0.421295229316,0.562802489053
Washington,IA,0.462484157161,0.523067173638
Newton,UT,0.186878118119,0.463864656206
Eddyville,IA,0.372832755401,0.580821552414
Anderson,AK,0.37715947248,0.528870018006
Lake Nebagamon,WI,0.511246337616,0.435294117647
Castorland,NY,0.194045025418,0.761801016703
Bowling Green,VA,0.45281556135,0.503418140813
Rutherfordton,NC,0.343857376218,0.604855517377
Edcouch,TX,0.68639227701,0.280987340309
Roaring Springs,TX,0.0645161290323,0.920967741935
Cisne,IL,0.221087533156,0.734549071618
Eagle Lake,MN,0.433846523936,0.471102958865
Otoe,NE,0.277098502542,0.663964830334
Menlo Park,CA,0.763759178293,0.186891084839
Bladenboro,NC,0.445975989329,0.540621228483
Duncan,OK,0.100781928758,0.878366637706
Virgil,KS,0.371783216783,0.590244755245
Calexico,CA,0.681827980168,0.270532442337
Point,TX,0.128728848725,0.850016137212
Le Roy,NY,0.283939009933,0.653476679066
Lowry,MN,0.334604385129,0.602637432475
Greentop,MO,0.212430426716,0.734848484848
Guthrie,KY,0.708235294118,0.229176470588
Republic,KS,0.148953301127,0.802334943639
Collins,IA,0.512880801472,0.39073809037
Corn,OK,0.127052722558,0.832108902334
Norwalk,OH,0.290974847937,0.654693407858
Baird,TX,0.102231821454,0.874370050396
Falkner,MS,0.197746910205,0.785518976266
Watkins,MN,0.261682242991,0.664289227742
Kirwin,KS,0.146716348393,0.798789007918
Oberlin,KS,0.195324448329,0.782171728206
Elma,IA,0.203405430281,0.763345605154
Carterville,IL,0.420159182941,0.518785781253
Rinard,IA,0.175115207373,0.77688172043
North Loup,NE,0.155156537753,0.814917127072
Nordheim,TX,0.17018469657,0.807681031955
Swisher,IA,0.146700390894,0.799494136583
Faxon,OK,0.151305683564,0.825652841782
Lake City,TN,0.198851187304,0.779593770356
Comer,GA,0.317565618691,0.637150274012
Conception Junction,MO,0.267930924886,0.675813115796
Tovey,IL,0.205464560081,0.747475479538
Havre,MT,0.196420269642,0.780644661398
Jacksonville,MO,0.251849112426,0.701090976331
Highland Park,FL,0.32685516243,0.647283335892
Roxboro,NC,0.402631715277,0.575869035901
Grandfield,OK,0.242793791574,0.718403547672
Castalia,IA,0.466969778016,0.475349915307
Wilson,NC,0.195451137216,0.770057485629
Datto,AR,0.191345503719,0.7738336714
Suamico,WI,0.295422605902,0.665278056615
Fenton,IA,0.297354497354,0.66278659612
Hastings,MI,0.185565598466,0.782456861134
Rulo,NE,0.21767594108,0.732133115112
Bartlett,TX,0.400089362653,0.55085692401
Denton,MD,0.45281556135,0.503418140813
Mazon,IL,0.210105263158,0.763368421053
Danbury,CT,0.616423746889,0.357625311056
Virginia City,MT,0.317565618691,0.637150274012
Lynch,KY,0.138432364096,0.823008849558
Wilson,NY,0.382418604651,0.572360465116
Plainfield,NJ,0.162798194713,0.809800128949
Strang,OK,0.217858961303,0.735106924644
Groveton,TX,0.192912069542,0.791875626881
Goodnews Bay,AK,0.37715947248,0.528870018006
Holdenville,OK,0.299645173131,0.63306007586
Hastings,MN,0.400055104009,0.554897368784
Goodwell,OK,0.148154565933,0.799688095651
Fairview,SD,0.131578947368,0.80721600381
Old Monroe,MO,0.131578947368,0.80721600381
Pelham,GA,0.161187214612,0.812785388128
Gillham,AR,0.0810062590274,0.776961964372
Morrow,OH,0.251692153422,0.676359989972
Hancock,IA,0.256842271792,0.701629489005
Daleville,AL,0.236772842026,0.741150561315
Marquette,MI,0.359400998336,0.603097401766
Tuscola,TX,0.228224068944,0.723453370268
Laverne,OK,0.0882154882155,0.880134680135
Blairsville,GA,0.162798194713,0.809800128949
Karlstad,MN,0.348286077021,0.570884468895
Cameron,OK,0.188673760102,0.775975347404
Pine Level,NC,0.195451137216,0.770057485629
Salem,AR,0.134064956251,0.84176182708
Hot Springs,AR,0.3045095074,0.645883432085
Wise,VA,0.17924087786,0.799346274431
Barry,MN,0.337486258703,0.588860388421
Jordan,MT,0.224025974026,0.68262987013
Durant,OK,0.20275862069,0.758548094374
Broadview,IL,0.569047619048,0.344047619048
Mill Shoals,IL,0.188420621931,0.783244680851
North Lewisburg,OH,0.255043473319,0.699778371313
Oglesby,IL,0.549048316252,0.424597364568
Berwyn,NE,0.237489397795,0.697625106022
Roseville,MI,0.420843750672,0.536302483684
Riverbank,CA,0.473539941463,0.467269967529
Mason City,IL,0.204547701434,0.751062778052
West Sacramento,CA,0.680718250598,0.260316456946
Las Cruces,NM,0.541558479026,0.361995845595
False Pass,AK,0.37715947248,0.528870018006
Plant City,FL,0.472832847471,0.474845932524
Ogallala,NE,0.141951837769,0.811913814956
Bloomsdale,MO,0.300271899752,0.649603972101
Mason City,IA,0.434763398577,0.511774842045
Escondido,CA,0.560710165858,0.382352214351
Crawfordsville,AR,0.152874132805,0.815163528246
Raeford,NC,0.53835378495,0.430100296969
Woodstock,AL,0.589486858573,0.387282047765
Mount Airy,GA,0.153955853175,0.81746031746
Halifax,NC,0.406585624926,0.572288445651
Delta,UT,0.0823461979366,0.737485670615
Hecla,SD,0.418503964799,0.527008478631
Nilwood,IL,0.298523833463,0.648690644852
Donaldson,MN,0.348286077021,0.570884468895
Rochester,MN,0.457459288318,0.449916116907
Schofield,WI,0.384551700097,0.566602274543
Gilliam,LA,0.258997429306,0.693337617823
Rochester,MI,0.517110312022,0.435921327393
Daisetta,TX,0.200827985924,0.780625129373
Grangeville,ID,0.145445701082,0.783290769792
Nappanee,IN,0.317041741452,0.641385552334
Burgoon,OH,0.354043141392,0.583645556728
Wynnewood,OK,0.175861741525,0.782736682176
Greenway,AR,0.191345503719,0.7738336714
Seaside,CA,0.669587074351,0.272849517978
Belvue,KS,0.236259196601,0.701341621749
Rockport,KY,0.305965542399,0.621639822661
Big Rapids,MI,0.339786576477,0.600909674033
Sulphur,LA,0.316590995081,0.652667423383
Round Lake,IL,0.292893401015,0.68883248731
Tompkinsville,KY,0.192063492063,0.764902998236
Moundville,AL,0.237446034992,0.721086116792
Battle Lake,MN,0.289276421757,0.648587535621
Iron River,MI,0.366120218579,0.601092896175
Sweeny,TX,0.358075081466,0.603951918601
Rushville,OH,0.616423746889,0.357625311056
Nome,ND,0.304016752332,0.600799543118
Durham,NC,0.789030376703,0.185189613599
Ash Flat,AR,0.204728789986,0.75173852573
North Collins,NY,0.467587853975,0.487615148414
Flat Rock,MI,0.221087533156,0.734549071618
Mendota,MN,0.400055104009,0.554897368784
Stantonsburg,NC,0.248766554142,0.726616463256
Cumby,TX,0.186108637578,0.794300979519
Florida City,FL,0.461808993751,0.483490968689
Goldonna,LA,0.429860985737,0.539507733044
Shaktoolik,AK,0.37715947248,0.528870018006
Harrogate,TN,0.171025593125,0.802260414721
New Hartford,NY,0.273509430003,0.678448705506
Richland Center,WI,0.449258980156,0.505023863351
Pleasant Hill,OH,0.249324810072,0.705520041969
Rome,NY,0.388875557902,0.560397370063
Elk River,ID,0.260355029586,0.692307692308
Noble,OK,0.18501026694,0.761190965092
Arcadia,FL,0.310705694917,0.658445534348
Beresford,SD,0.162798194713,0.809800128949
Vanderbilt,MI,0.403274843641,0.533530229326
Stephenville,TX,0.156335988414,0.811368573497
Rugby,ND,0.39736355446,0.533927640002
Falconer,NY,0.349952410846,0.595735201798
Calhoun Falls,SC,0.346139500186,0.628683327117
Pyote,TX,0.228537943159,0.744506299443
Chillicothe,IL,0.483263409282,0.455676757245
Mount Pleasant,TX,0.276591107236,0.698016564952
Ogden,UT,0.272396901204,0.472026126137
Chillicothe,IA,0.372832755401,0.580821552414
Prescott,WA,0.382898874125,0.546455015722
Clarksburg,OH,0.342082541875,0.615886720774
Coldwater,KS,0.151305683564,0.825652841782
Mount Pleasant,TN,0.285901676742,0.678139614463
Howard,SD,0.264097744361,0.663533834586
Hagaman,NY,0.46879025647,0.455673966507
Jackson,GA,0.270760789279,0.708768597657
West Point,IL,0.256842271792,0.701629489005
West Point,IA,0.173954880787,0.806372286967
Henderson,TN,0.255388294879,0.704909960608
Chaumont,NY,0.393968425876,0.547506977132
Colt,AR,0.543847814355,0.431057744199
Columbiana,OH,0.271160601843,0.686816464506
Maple Plain,MN,0.638202377483,0.285095830781
Hickory,MS,0.327317409339,0.592845904794
Sheridan,MI,0.296505497816,0.636654616659
Sheridan,MO,0.186424474187,0.772466539197
Brinkley,AR,0.192063492063,0.764902998236
Springdale,AR,0.273509430003,0.678448705506
Sheridan,MT,0.206245154014,0.72362021569
Solon,OH,0.317565618691,0.637150274012
Bethany,OK,0.411759116111,0.516901856299
Downers Grove,IL,0.538831130776,0.398022420319
Leon,OK,0.194085027726,0.771058885661
Roanoke,AL,0.251849112426,0.701090976331
Jasper,TX,0.193393753277,0.792300202232
Emerson,AR,0.461808993751,0.483490968689
Green Mountain Falls,CO,0.691392106739,0.259277385512
North Hampton,OH,0.311854148214,0.638101564807
Newellton,LA,0.522611089265,0.464018875344
Fort Yukon,AK,0.37715947248,0.528870018006
Sutter Creek,CA,0.34353543582,0.595775631328
Ellerbe,NC,0.368940016434,0.606135305396
Godwin,NC,0.416820512821,0.55241025641
Avery,TX,0.223042549058,0.762385855838
Gaylord,KS,0.266086266399,0.705030002044
Rhodhiss,NC,0.39824066957,0.556495003843
Jasper,TN,0.302313400262,0.636927106067
Worth,IL,0.569047619048,0.344047619048
Pasco,WA,0.380829770696,0.551787796347
Burr Oak,KS,0.12137559002,0.811867835469
Ashtabula,OH,0.381597126278,0.571604411063
Warrior,AL,0.393968425876,0.547506977132
Pagosa Springs,CO,0.341426611797,0.580795610425
Raleigh,IL,0.339937434828,0.594160583942
Hoffman,NC,0.368940016434,0.606135305396
Red Cliff,CO,0.559550661183,0.360576710451
Wingo,KY,0.199493426607,0.76414184055
Agoura Hills,CA,0.714071865319,0.233886938213
Sheridan Lake,CO,0.21954714818,0.743192891946
Corning,AR,0.191345503719,0.7738336714
Green Forest,AR,0.188194597777,0.784058291013
Crossnore,NC,0.207196029777,0.772456575682
Udell,IA,0.297408136483,0.66125328084
Jonesboro,AR,0.299530999771,0.651967513155
Harpers Ferry,WV,0.393968425876,0.547506977132
Tualatin,OR,0.273509430003,0.678448705506
Batesville,MS,0.176222030155,0.811005473927
Keenesburg,CO,0.342843261828,0.567172434412
Ellenville,NY,0.518707703477,0.427334249488
Gladstone,IL,0.189214536928,0.789616479652
Cedar Rapids,IA,0.318982530517,0.597233389372
Ariton,AL,0.236772842026,0.741150561315
Dugger,IN,0.198964249916,0.761393250919
Batavia,IA,0.393968425876,0.547506977132
Northrop,MN,0.151566951567,0.82792022792
Blomkest,MN,0.335643015521,0.590585735403
Keller,VA,0.42761028245,0.544715963186
Bradley,AR,0.184152948531,0.775187539071
Ralston,IA,0.188194597777,0.784058291013
Hoopeston,IL,0.187898467509,0.784342454362
Amorita,OK,0.0957446808511,0.855939716312
Maunie,IL,0.188420621931,0.783244680851
Miller,NE,0.365698598468,0.585031064875
Lane,SD,0.273009307135,0.670113753878
Lane,SC,0.661107050302,0.323144394976
Prosper,TX,0.392200143039,0.562046866454
Beattyville,KY,0.173954880787,0.806372286967
Alberton,MT,0.176950043821,0.785013146363
Hydaburg,AK,0.37715947248,0.528870018006
Fremont,CA,0.793142475069,0.148711258246
Ursa,IL,0.373998219056,0.591965964183
Keewatin,MN,0.381183932347,0.546300211416
Radcliffe,IA,0.122057273366,0.86085734364
Larned,KS,0.211314213678,0.743145288371
Riverside,IA,0.273509430003,0.678448705506
Guymon,OK,0.148154565933,0.799688095651
Russiaville,IN,0.203405430281,0.763345605154
Amherst,WI,0.485900899719,0.454056606248
North Miami Beach,FL,0.161225006328,0.805871931157
Scott,OH,0.180163494699,0.793140886448
Hermann,MO,0.204056958624,0.761687264911
Staunton,IL,0.298523833463,0.648690644852
Mineral,IL,0.368643807888,0.568238974422
Staunton,IN,0.191345503719,0.7738336714
Stanford,MT,0.19512195122,0.729184188394
Clarks Hill,IN,0.439417921054,0.496010724207
Menomonee Falls,WI,0.339516360659,0.610962263099
Beulah,MS,0.655443846933,0.331306990881
Enfield,NC,0.406585624926,0.572288445651
Central City,CO,0.457190822608,0.437604924454
Twining,MI,0.300120691967,0.630816682312
Beulah,MI,0.401917620585,0.541923490852
Reform,AL,0.211311411676,0.738597532279
Urbana,IA,0.327317409339,0.592845904794
Deerfield,KS,0.169056603774,0.790943396226
Urbana,IL,0.255043473319,0.699778371313
Oak Hill,AL,0.286579212916,0.70501177262
Cardwell,MO,0.223188954038,0.759031586911
Arlington,IA,0.279581220781,0.675775334167
Spokane,WA,0.416136023952,0.499065267852
Cumberland,MD,0.261410788382,0.684471977091
Newnan,GA,0.270276441328,0.693353991682
Haines City,FL,0.33352430479,0.610991141862
Dodge City,KS,0.27367003367,0.672592592593
Quinhagak,AK,0.37715947248,0.528870018006
Mount Moriah,MO,0.275405482991,0.670554040477
Arlington,IL,0.569047619048,0.344047619048
Arma,KS,0.446209950508,0.500651211253
Conway,NC,0.530648842517,0.437887186175
Reedy,WV,0.233091325946,0.720672525793
Riddle,OR,0.511246337616,0.435294117647
Exeland,WI,0.366422041972,0.595468005665
Pima,AZ,0.542321530538,0.407523519661
Santa Clarita,CA,0.714071865319,0.233886938213
Worcester,MA,0.343475030308,0.622189198702
Manzanola,CO,0.307241800774,0.598696272153
Wapella,IL,0.25532199759,0.679073503816
Orleans,IN,0.558674985146,0.371137849079
Springport,IN,0.341212701319,0.632860293812
Clear Spring,MD,0.273509430003,0.678448705506
Winfield,IA,0.341212701319,0.632860293812
Emmonak,AK,0.37715947248,0.528870018006
Chancellor,SD,0.23156626506,0.707710843373
Empire,MI,0.45903638951,0.490546859118
Tipton,KS,0.161187214612,0.812785388128
Glencoe,IL,0.569047619048,0.344047619048
Cylinder,IA,0.298459563543,0.658750534874
Winfield,IL,0.538831130776,0.398022420319
Cattaraugus,NY,0.30099098788,0.644591001692
Collyer,KS,0.132282385195,0.830020562029
Bee,NE,0.24258447253,0.702992004127
Alto Pass,IL,0.162798194713,0.809800128949
Oronogo,MO,0.193393753277,0.792300202232
Worthington,MO,0.236632164628,0.71411037925
Worthington,MN,0.318086592179,0.616736499069
Brookings,SD,0.384779179811,0.532176656151
Chatfield,MN,0.211879124696,0.729419937478
Wheatland,WY,0.161210762332,0.770627802691
Sellersburg,IN,0.311854148214,0.638101564807
Estill Springs,TN,0.380829770696,0.551787796347
Pana,IL,0.46879025647,0.455673966507
Bethalto,IL,0.317565618691,0.637150274012
Dickson,TN,0.253397067512,0.709651431334
Teton,ID,0.600607752957,0.321944809461
Hattiesburg,MS,0.413099252309,0.555233836681
Granville,NY,0.273509430003,0.678448705506
Milton,FL,0.210426388508,0.744876017934
Granville,ND,0.176404912542,0.740975065128
Ladd,IL,0.368643807888,0.568238974422
Gilroy,CA,0.733480189578,0.208529799074
Doyline,LA,0.187478849408,0.772927241963
Tennille,GA,0.273509430003,0.678448705506
Yeoman,IN,0.188194597777,0.784058291013
Ansted,WV,0.279581220781,0.675775334167
Sunbury,OH,0.593925542074,0.374111757106
Bath,ME,0.494489720319,0.430820522319
Dublin,CA,0.793142475069,0.148711258246
Fulton,AL,0.393968425876,0.547506977132
Dinuba,CA,0.413435408318,0.533863446511
Hamburg,AR,0.299987542046,0.665005606079
Rosebud,TX,0.321483180428,0.657110091743
Highland,OH,0.266714593817,0.688713156003
Elkhart,IA,0.33352430479,0.610991141862
Anderson,CA,0.282148468727,0.655883893376
Fulton,AR,0.339490263459,0.62872279496
New Point,IN,0.195324448329,0.782171728206
Elkhart,IL,0.169062119367,0.80113682501
Elkhart,IN,0.317041741452,0.641385552334
Carmel,IN,0.13272374619,0.846771958991
Oneida,NY,0.388875557902,0.560397370063
Golden Gate,IL,0.221087533156,0.734549071618
Everett,MA,0.351518184852,0.611945278612
Ekron,KY,0.191291627227,0.726357456329
Evergreen Park,IL,0.569047619048,0.344047619048
Bloomingburg,OH,0.279581220781,0.675775334167
Blue Eye,MO,0.219849246231,0.75533919598
Chrisman,IL,0.228446614416,0.723885391237
La Crosse,WI,0.516078681214,0.420227761408
Rosholt,WI,0.485900899719,0.454056606248
Montpelier,ID,0.0870901639344,0.752390710383
Montpelier,IN,0.257776856076,0.694525093322
Willshire,OH,0.196333922261,0.760306242638
Missoula,MT,0.536746346318,0.378882855197
Dawson,MN,0.33924380704,0.598174706649
Gentry,AR,0.327317409339,0.592845904794
Rico,CO,0.184552845528,0.760975609756
Pickens,MS,0.16317102467,0.792571375774
Spencer,IA,0.191345503719,0.7738336714
Wainwright,AK,0.37715947248,0.528870018006
Ellston,IA,0.280551415797,0.678092399404
Frisco City,AL,0.192063492063,0.764902998236
Bay City,MI,0.408845310965,0.53515831633
Poteau,OK,0.188673760102,0.775975347404
Ulmer,SC,0.76076020123,0.220234768027
Ericson,NE,0.0841283607979,0.905030355594
Westphalia,KS,0.198851187304,0.779593770356
Dwight,KS,0.287066881547,0.693593875907
Morrison,CO,0.393968425876,0.547506977132
Mead,CO,0.342843261828,0.567172434412
White River,SD,0.348462664714,0.588579795022
Shinnston,WV,0.275405482991,0.670554040477
Harmony,NC,0.302761157977,0.670952717183
Portola,CA,0.763759178293,0.186891084839
Lakeland,MN,0.273509430003,0.678448705506
Nicoma Park,OK,0.411759116111,0.516901856299
Sullivan,IN,0.198964249916,0.761393250919
Parowan,UT,0.366120218579,0.601092896175
Sullivan,IL,0.237719439523,0.717184731841
Pierz,MN,0.207425573172,0.737139272271
Minneola,KS,0.311854148214,0.638101564807
Palmer,TN,0.210105263158,0.763368421053
Halliday,ND,0.409687230469,0.521448999047
